method,algo,problem,dim,pop,pSBX,sbxDI,pm,pmDI,tournament,GD,IGD,HV
SOBOL,NSGAIII,CDTLZ2,3,922.475,0.892819,186.4463,0.2300147,168.5094,7.514699,0.25301927490873927,0.02405701055074306,0.02932322283340788
SOBOL,NSGAIII,CDTLZ2,3,922.475,0.892819,186.4463,0.2616885,168.5094,2.534963,0.24841167051906526,0.02704998944508721,0.02922915128149214
SOBOL,NSGAIII,CDTLZ2,3,938.0517,0.1657634,85.46448,0.1071882,33.89297,2.881431,0.27807556107432785,0.0404089793535258,0.04856294377604174
SOBOL,NSGAIII,CDTLZ2,3,938.0517,0.4743747,31.86304,0.2182033,178.4599,6.861275,0.25390213232210745,0.040190654945397856,0.044375324432016514
SOBOL,NSGAIII,CDTLZ2,3,94.8589,0.195529,95.94606,0.4369668,120.6221,2.312767,0.061527452745946086,0.019374632991609898,0.024668617661153344
SOBOL,NSGAIII,CDTLZ2,3,94.8589,0.9882456,14.31497,0.7679876,142.4123,9.918106,0.023221695791176288,0.007392390764485033,0.008363012433381379
SOBOL,NSGAIII,CDTLZ2,3,962.6491,0.2062902,10.51936,0.197157,87.6972,3.79314,0.26619002827541727,0.03973532399385576,0.04613063465641355
SOBOL,NSGAIII,CDTLZ2,3,962.6491,0.8389704,67.67639,0.7078326,137.3491,6.272857,0.2362841549339142,0.03004585595642963,0.03740787398953232
SOBOL,NSGAIII,CDTLZ2,3,965.859,0.2633457,17.33936,0.5006871,166.6263,7.712717,0.2962950679866262,0.04017576332430639,0.04943444475046133
SOBOL,NSGAIII,CDTLZ2,3,965.859,0.9260781,160.8002,0.1818943,192.7273,4.203421,0.23711210530485394,0.026853223567951327,0.030440173122641655
SOBOL,NSGAIII,CDTLZ2,3,989.2642,0.2598088,146.3595,0.9914431,159.0477,6.799451,0.29834821557251945,0.04213106288376446,0.05043779689464361
SOBOL,NSGAIII,CDTLZ2,3,989.2642,0.2598088,167.2689,0.4186345,159.0477,6.799451,0.3212398706131148,0.03873297264818395,0.04487768494201317
SOBOL,NSGAIII,CDTLZ2,3,989.2642,0.2598088,167.2689,0.9914431,145.1906,6.799451,0.30792656253607525,0.04426903787915457,0.053155863280802976
SOBOL,NSGAIII,CDTLZ2,3,989.2642,0.2598088,167.2689,0.9914431,159.0477,6.799451,0.31624120904810943,0.032341639306472277,0.03974325539805715
SOBOL,NSGAIII,CDTLZ2,3,989.2642,0.2598088,167.2689,0.9914431,159.0477,7.315753,0.29937728106115075,0.04535507024332945,0.05598279901539379
SOBOL,NSGAIII,CDTLZ2,3,989.2642,0.6245709,167.2689,0.9914431,159.0477,6.799451,0.2608038973332448,0.033874254229416687,0.038660056063825964
SOBOL,NSGAIII,DTLZ1,3,107.9511,0.3824086,147.4349,0.3029682,162.1876,2.10901,9.505299455007734,5.650578838203664,0.0
SOBOL,NSGAIII,DTLZ1,3,107.9511,0.661691,147.4349,0.3029682,162.1876,2.10901,6.784997563086244,3.001124286811738,0.0
SOBOL,NSGAIII,DTLZ1,3,107.9511,0.661691,147.4349,0.3029682,162.1876,6.400994,8.095748065930728,3.459486235913595,0.0
SOBOL,NSGAIII,DTLZ1,3,107.9511,0.661691,147.4349,0.3029682,65.79696,2.10901,7.25575011256959,3.1498834304740644,0.0
SOBOL,NSGAIII,DTLZ1,3,107.9511,0.661691,147.4349,0.7244958,162.1876,2.10901,6.99313658841561,3.775778078910354,0.0
SOBOL,NSGAIII,DTLZ1,3,107.9511,0.661691,157.5552,0.3029682,162.1876,2.10901,7.19741626892157,3.541283695451608,0.0
SOBOL,NSGAIII,DTLZ1,3,133.1919,0.1077626,100.2197,0.1286375,194.3606,2.744424,18.774077753336698,8.368824724737216,0.0
SOBOL,NSGAIII,DTLZ1,3,133.1919,0.1077626,100.2197,0.4657616,11.90647,2.744424,15.43860440897964,5.699406594202908,0.0
SOBOL,NSGAIII,DTLZ1,3,133.1919,0.1077626,100.2197,0.4657616,194.3606,2.744424,20.118241699907244,9.085870973767186,0.0
SOBOL,NSGAIII,DTLZ1,3,133.1919,0.1077626,100.2197,0.4657616,194.3606,3.070572,19.270540661128837,7.68419568434297,0.0
SOBOL,NSGAIII,DTLZ1,3,133.1919,0.1077626,74.95172,0.4657616,194.3606,2.744424,19.583031030333167,7.832851862454388,0.0
SOBOL,NSGAIII,DTLZ1,3,133.1919,0.720519,100.2197,0.4657616,194.3606,2.744424,7.6964658861553294,3.827651409695357,0.0
SOBOL,NSGAIII,DTLZ1,3,152.3668,0.1374277,118.3852,0.88039,12.70791,4.110016,16.026967179702705,7.553917592234054,0.0
SOBOL,NSGAIII,DTLZ1,3,152.3668,0.1374277,89.47311,0.1600288,12.70791,4.110016,17.638187743118763,6.477014800465333,0.0
SOBOL,NSGAIII,DTLZ1,3,152.3668,0.1374277,89.47311,0.88039,12.70791,3.626482,15.998871273902584,5.95088316853995,0.0
SOBOL,NSGAIII,DTLZ1,3,152.3668,0.1374277,89.47311,0.88039,12.70791,4.110016,15.60515266620152,6.748957010947638,0.0
SOBOL,NSGAIII,DTLZ1,3,152.3668,0.1374277,89.47311,0.88039,84.93703,4.110016,17.98998880994303,5.444043989759659,0.0
SOBOL,NSGAIII,DTLZ1,3,152.3668,0.7842177,89.47311,0.88039,12.70791,4.110016,9.510047186570032,3.659539019597201,0.0
SOBOL,NSGAIII,DTLZ1,3,176.4418,0.3180061,196.0428,0.5767343,20.91593,4.668437,15.963377986522435,6.539319429450541,0.0
SOBOL,NSGAIII,DTLZ1,3,176.4418,0.8589643,110.0492,0.6073654,151.9989,9.775806,11.903203809123008,4.865284558413593,0.0
SOBOL,NSGAIII,DTLZ1,3,180.4423,0.5154062,61.05507,0.9402706,133.9294,5.715937,13.648746737080492,5.657705600898786,0.0
SOBOL,NSGAIII,DTLZ1,3,180.4423,0.5587716,189.6101,0.9031519,115.986,7.966376,13.718714062752332,5.852742031011747,0.0
SOBOL,NSGAIII,DTLZ1,3,196.7874,0.5255693,163.0449,0.8167237,52.97941,7.182045,15.243075315727262,4.953527936148063,0.0
SOBOL,NSGAIII,DTLZ1,3,196.7874,0.5255693,57.71022,0.8167237,52.97941,7.182045,15.151108394505233,5.032275660246618,0.0
SOBOL,NSGAIII,DTLZ1,3,196.7874,0.5255693,57.71022,0.8167237,52.97941,7.765384,15.290035339713796,6.832575473808729,0.0
SOBOL,NSGAIII,DTLZ1,3,196.7874,0.5255693,57.71022,0.8167237,93.4929,7.182045,15.086343131124428,5.970007944018317,0.0
SOBOL,NSGAIII,DTLZ1,3,196.7874,0.5255693,57.71022,0.9195248,52.97941,7.182045,15.126963802055782,4.389595711020909,0.0
SOBOL,NSGAIII,DTLZ1,3,196.7874,0.5870647,57.71022,0.8167237,52.97941,7.182045,14.744911308049767,4.529394282116457,0.0
SOBOL,NSGAIII,DTLZ1,3,219.2758,0.1657634,31.86304,0.1071882,33.89297,2.881431,21.204469753031812,8.404068198883726,0.0
SOBOL,NSGAIII,DTLZ1,3,219.2758,0.1657634,85.46448,0.1071882,178.4599,2.881431,22.087255189150326,8.461637106543755,0.0
SOBOL,NSGAIII,DTLZ1,3,219.2758,0.1657634,85.46448,0.1071882,33.89297,2.881431,21.829897964550366,9.915652829989858,0.0
SOBOL,NSGAIII,DTLZ1,3,219.2758,0.1657634,85.46448,0.1071882,33.89297,6.861275,22.91480333535849,9.847322963765318,0.0
SOBOL,NSGAIII,DTLZ1,3,219.2758,0.1657634,85.46448,0.2182033,33.89297,2.881431,21.150314289603365,10.628073505658577,0.0
SOBOL,NSGAIII,DTLZ1,3,219.2758,0.4743747,85.46448,0.1071882,33.89297,2.881431,15.04945813119795,5.965129868308566,0.0
SOBOL,NSGAIII,DTLZ1,3,238.8934,0.2205323,121.8581,0.7925324,131.433,5.591633,22.44202573323834,8.334140916141838,0.0
SOBOL,NSGAIII,DTLZ1,3,238.8934,0.2205323,81.89431,0.3696595,131.433,5.591633,22.370521821134105,9.563100728565558,0.0
SOBOL,NSGAIII,DTLZ1,3,238.8934,0.2205323,81.89431,0.7925324,111.6029,5.591633,21.486479189226486,6.968491919348643,0.0
SOBOL,NSGAIII,DTLZ1,3,238.8934,0.2205323,81.89431,0.7925324,131.433,5.591633,22.106099000304855,7.73162933587294,0.0
SOBOL,NSGAIII,DTLZ1,3,238.8934,0.2205323,81.89431,0.7925324,131.433,8.517897,23.220541054087395,7.701470152764755,0.0
SOBOL,NSGAIII,DTLZ1,3,238.8934,0.3321246,81.89431,0.7925324,131.433,5.591633,19.185826255621347,7.677883371661846,0.0
SOBOL,NSGAIII,DTLZ1,3,253.4932,0.1374277,89.47311,0.88039,12.70791,4.110016,23.000484392999148,6.948742936371426,0.0
SOBOL,NSGAIII,DTLZ1,3,253.4932,0.7842177,118.3852,0.1600288,84.93703,3.626482,14.796701898889568,4.649833199428895,0.0
SOBOL,NSGAIII,DTLZ1,3,26.45503,0.6923421,40.88826,0.4496637,185.9909,9.097452,5.062009819566226,4.893852638806928,0.0
SOBOL,NSGAIII,DTLZ1,3,26.45503,0.8458605,174.4039,0.1679441,148.123,6.531589,5.329850492805317,5.182015356912168,0.0
SOBOL,NSGAIII,DTLZ1,3,278.191,0.3086771,28.7164,0.3988895,81.43943,5.34282,21.79720079226754,7.383974598833907,0.0
SOBOL,NSGAIII,DTLZ1,3,278.191,0.7477527,175.5441,0.483486,77.21079,2.229905,15.15824227409697,4.180806352040488,0.0
SOBOL,NSGAIII,DTLZ1,3,295.4748,0.3954348,197.5023,0.5538183,39.57104,2.705628,19.418037427986768,6.625406068589628,0.0
SOBOL,NSGAIII,DTLZ1,3,295.4748,0.3954348,197.5023,0.8501833,39.57104,2.705628,19.949645699177697,7.439533960349132,0.0
SOBOL,NSGAIII,DTLZ1,3,295.4748,0.3954348,197.5023,0.8501833,39.57104,5.50053,20.81879286373938,6.532565372691146,0.0
SOBOL,NSGAIII,DTLZ1,3,295.4748,0.3954348,197.5023,0.8501833,98.71757,2.705628,19.74566762659168,5.734702721625107,0.0
SOBOL,NSGAIII,DTLZ1,3,295.4748,0.3954348,77.46659,0.8501833,39.57104,2.705628,19.630752211595148,4.406145754193582,0.0
SOBOL,NSGAIII,DTLZ1,3,295.4748,0.960942,197.5023,0.8501833,39.57104,2.705628,14.926372877233774,3.7548236696480792,0.0
SOBOL,NSGAIII,DTLZ1,3,311.7131,0.4479963,103.1165,0.3795041,30.47583,8.415665,20.624522750654304,7.156232904106585,0.0
SOBOL,NSGAIII,DTLZ1,3,311.7131,0.6451739,103.1165,0.3795041,25.47583,8.415665,18.44436185281435,5.225087292631189,0.0
SOBOL,NSGAIII,DTLZ1,3,311.7131,0.6451739,103.1165,0.3795041,30.47583,6.12115,18.003584107909358,7.60987361702611,0.0
SOBOL,NSGAIII,DTLZ1,3,311.7131,0.6451739,103.1165,0.3795041,30.47583,8.415665,18.85988936619487,5.867913705328946,0.0
SOBOL,NSGAIII,DTLZ1,3,311.7131,0.6451739,103.1165,0.921233,30.47583,8.415665,19.14022144944138,6.589825219275117,0.0
SOBOL,NSGAIII,DTLZ1,3,311.7131,0.6451739,113.3569,0.3795041,30.47583,8.415665,19.013307294738702,5.815346256165148,0.0
SOBOL,NSGAIII,DTLZ1,3,320.6601,0.5000497,132.8094,0.6857664,8.064373,4.87732,19.531102596456837,8.96029837842443,0.0
SOBOL,NSGAIII,DTLZ1,3,320.6601,0.5000497,132.8094,0.754512,29.76296,4.87732,19.434380039760917,5.604871008302503,0.0
SOBOL,NSGAIII,DTLZ1,3,320.6601,0.5000497,132.8094,0.754512,8.064373,4.87732,19.71654223009776,6.481627909354559,0.0
SOBOL,NSGAIII,DTLZ1,3,320.6601,0.5000497,132.8094,0.754512,8.064373,9.593375,20.626232192393086,6.963725600410709,0.0
SOBOL,NSGAIII,DTLZ1,3,320.6601,0.5000497,42.02405,0.754512,8.064373,4.87732,19.600161729764388,6.832639167401975,0.0
SOBOL,NSGAIII,DTLZ1,3,320.6601,0.8214571,132.8094,0.754512,8.064373,4.87732,16.911434343369702,5.534344346958017,0.0
SOBOL,NSGAIII,DTLZ1,3,338.2431,0.4338247,124.3118,0.5196101,47.05637,3.291808,20.614419575572295,9.754459776393468,0.0
SOBOL,NSGAIII,DTLZ1,3,338.2431,0.7594742,126.5749,0.5456916,2.227483,9.379765,18.763426734082486,5.854140672528476,0.0
SOBOL,NSGAIII,DTLZ1,3,360.9795,0.5361189,107.0101,0.7814465,103.5479,4.832485,20.798186228925932,5.8222139112548215,0.0
SOBOL,NSGAIII,DTLZ1,3,360.9795,0.5361189,107.0101,0.9627461,103.5479,3.960969,20.739074977027826,5.958488530774641,0.0
SOBOL,NSGAIII,DTLZ1,3,360.9795,0.5361189,107.0101,0.9627461,103.5479,4.832485,20.886064582728668,6.014179883282252,0.0
SOBOL,NSGAIII,DTLZ1,3,360.9795,0.5361189,107.0101,0.9627461,75.62838,4.832485,21.444619089682522,5.557855576970261,0.0
SOBOL,NSGAIII,DTLZ1,3,360.9795,0.5361189,178.8318,0.9627461,103.5479,4.832485,20.885747619100304,6.49225789093844,0.0
SOBOL,NSGAIII,DTLZ1,3,360.9795,0.9402116,107.0101,0.9627461,103.5479,4.832485,18.205647918160455,6.351463849893773,0.0
SOBOL,NSGAIII,DTLZ1,3,380.4986,0.2598088,167.2689,0.9914431,159.0477,6.799451,27.379200221735122,8.895975524598677,0.0
SOBOL,NSGAIII,DTLZ1,3,380.4986,0.6245709,146.3595,0.4186345,145.1906,7.315753,21.706885284443523,7.827503459915897,0.0
SOBOL,NSGAIII,DTLZ1,3,401.6613,0.3453421,46.21387,0.3380546,155.0013,8.641227,25.64971955714264,8.436478867071948,0.0
SOBOL,NSGAIII,DTLZ1,3,401.6613,0.5687679,19.88393,0.3380546,155.0013,8.641227,22.72059786339405,9.414379864067184,0.0
SOBOL,NSGAIII,DTLZ1,3,401.6613,0.5687679,46.21387,0.3380546,155.0013,4.562657,21.34460342810282,5.949123705744102,0.0
SOBOL,NSGAIII,DTLZ1,3,401.6613,0.5687679,46.21387,0.3380546,155.0013,8.641227,22.395735608618473,5.807393600371108,0.0
SOBOL,NSGAIII,DTLZ1,3,401.6613,0.5687679,46.21387,0.3380546,179.6779,8.641227,22.511793250921208,8.797227665368618,0.0
SOBOL,NSGAIII,DTLZ1,3,401.6613,0.5687679,46.21387,0.3416892,155.0013,8.641227,22.197189723964986,7.759404304241679,0.0
SOBOL,NSGAIII,DTLZ1,3,415.5327,0.6052527,7.000882,0.6243141,123.2764,3.50928,23.76437403628231,8.09997834469461,0.0
SOBOL,NSGAIII,DTLZ1,3,415.5327,0.6693847,135.0827,0.2875122,17.30456,7.042909,22.010609484205975,7.272119637591947,0.0
SOBOL,NSGAIII,DTLZ1,3,438.331,0.5000497,132.8094,0.754512,8.064373,4.87732,24.001357544165764,7.314187221461332,0.0
SOBOL,NSGAIII,DTLZ1,3,438.331,0.8214571,42.02405,0.6857664,29.76296,9.593375,22.273451723864653,8.538363350076446,0.0
SOBOL,NSGAIII,DTLZ1,3,457.2956,0.2320391,92.04537,0.6350829,64.41504,5.166135,28.409585821950166,8.111885045147776,0.0
SOBOL,NSGAIII,DTLZ1,3,457.2956,0.741287,72.45233,0.6617167,44.22472,8.067234,22.092893512914877,8.976436318755496,0.0
SOBOL,NSGAIII,DTLZ1,3,458.7055,0.3180061,110.0492,0.5767343,20.91593,4.668437,26.07337027932564,7.874648112340643,0.0
SOBOL,NSGAIII,DTLZ1,3,458.7055,0.3180061,196.0428,0.5767343,151.9989,4.668437,26.658338636075964,10.967539215162088,0.0
SOBOL,NSGAIII,DTLZ1,3,458.7055,0.3180061,196.0428,0.5767343,20.91593,4.668437,26.243913262354283,8.784507241365382,0.0
SOBOL,NSGAIII,DTLZ1,3,458.7055,0.3180061,196.0428,0.5767343,20.91593,9.775806,26.948797125667852,9.932674900454044,0.0
SOBOL,NSGAIII,DTLZ1,3,458.7055,0.3180061,196.0428,0.6073654,20.91593,4.668437,25.830081904993207,8.467195085515455,0.0
SOBOL,NSGAIII,DTLZ1,3,458.7055,0.8589643,196.0428,0.5767343,20.91593,4.668437,21.32123793834773,5.533483381346802,0.0
SOBOL,NSGAIII,DTLZ1,3,48.09564,0.195529,14.31497,0.4369668,120.6221,2.312767,10.042415205917235,6.004386945418579,0.0
SOBOL,NSGAIII,DTLZ1,3,48.09564,0.195529,95.94606,0.4369668,120.6221,2.312767,7.904909612035027,5.89717006309108,0.0
SOBOL,NSGAIII,DTLZ1,3,48.09564,0.195529,95.94606,0.4369668,120.6221,9.918106,10.436188216403304,4.545754318117129,0.0
SOBOL,NSGAIII,DTLZ1,3,48.09564,0.195529,95.94606,0.4369668,142.4123,2.312767,7.897885912717688,4.774724055126225,0.0
SOBOL,NSGAIII,DTLZ1,3,48.09564,0.195529,95.94606,0.7679876,120.6221,2.312767,7.214894971332295,4.6349607270972975,0.0
SOBOL,NSGAIII,DTLZ1,3,48.09564,0.9882456,95.94606,0.4369668,120.6221,2.312767,2.8540432395320194,3.4191210176087554,0.0
SOBOL,NSGAIII,DTLZ1,3,491.3689,0.4194648,34.65979,0.9702186,69.75429,5.896403,25.634583787609312,10.394216391456446,0.0
SOBOL,NSGAIII,DTLZ1,3,491.3689,0.4194648,5.039811,0.1397964,69.75429,5.896403,27.00600571584097,9.34965318564508,0.0
SOBOL,NSGAIII,DTLZ1,3,491.3689,0.4194648,5.039811,0.9702186,197.7893,5.896403,26.802274507406374,7.23324872585921,0.0
SOBOL,NSGAIII,DTLZ1,3,491.3689,0.4194648,5.039811,0.9702186,69.75429,5.896403,26.28778040069702,7.583881521747914,0.0
SOBOL,NSGAIII,DTLZ1,3,491.3689,0.4194648,5.039811,0.9702186,69.75429,9.558355,27.092513388447653,10.945725057046335,0.0
SOBOL,NSGAIII,DTLZ1,3,491.3689,0.9727621,5.039811,0.9702186,69.75429,5.896403,23.4458694934167,4.919429444426544,0.0
SOBOL,NSGAIII,DTLZ1,3,500.9811,0.4194648,5.039811,0.9702186,69.75429,5.896403,26.360218984396948,9.981540818394059,0.0
SOBOL,NSGAIII,DTLZ1,3,500.9811,0.9727621,34.65979,0.1397964,197.7893,9.558355,21.104396133954864,5.874315334442028,0.0
SOBOL,NSGAIII,DTLZ1,3,526.0257,0.3453421,19.88393,0.3416892,179.6779,4.562657,26.760979533146774,10.302687040728639,0.0
SOBOL,NSGAIII,DTLZ1,3,526.0257,0.5687679,46.21387,0.3380546,155.0013,8.641227,24.80342669574755,7.070947176988995,0.0
SOBOL,NSGAIII,DTLZ1,3,535.4353,0.1238341,184.8975,0.2616885,107.4039,7.514699,33.60296003475281,10.595157104566816,0.0
SOBOL,NSGAIII,DTLZ1,3,535.4353,0.892819,186.4463,0.2300147,168.5094,2.534963,22.24360989706973,7.566258636955633,0.0
SOBOL,NSGAIII,DTLZ1,3,546.9646,0.6052527,135.0827,0.2875122,17.30456,7.042909,26.112477253465947,8.758857431631819,0.0
SOBOL,NSGAIII,DTLZ1,3,546.9646,0.6693847,135.0827,0.2875122,123.2764,7.042909,25.10639528808427,6.845311602125786,0.0
SOBOL,NSGAIII,DTLZ1,3,546.9646,0.6693847,135.0827,0.2875122,17.30456,3.50928,24.434196179934467,6.947491429954273,0.0
SOBOL,NSGAIII,DTLZ1,3,546.9646,0.6693847,135.0827,0.2875122,17.30456,7.042909,25.39662378779873,8.237665960079529,0.0
SOBOL,NSGAIII,DTLZ1,3,546.9646,0.6693847,135.0827,0.6243141,17.30456,7.042909,24.97275590463774,7.5997301761364175,0.0
SOBOL,NSGAIII,DTLZ1,3,546.9646,0.6693847,7.000882,0.2875122,17.30456,7.042909,26.096912850998553,7.899771805739013,0.0
SOBOL,NSGAIII,DTLZ1,3,570.313,0.3086771,175.5441,0.3988895,81.43943,5.34282,29.238250852501597,9.692046259193022,0.0
SOBOL,NSGAIII,DTLZ1,3,570.313,0.3086771,28.7164,0.3988895,77.21079,5.34282,29.104664378226442,7.788788553113814,0.0
SOBOL,NSGAIII,DTLZ1,3,570.313,0.3086771,28.7164,0.3988895,81.43943,2.229905,27.858826926941607,7.922774656427908,0.0
SOBOL,NSGAIII,DTLZ1,3,570.313,0.3086771,28.7164,0.3988895,81.43943,5.34282,28.80097104963092,9.206947732847716,0.0
SOBOL,NSGAIII,DTLZ1,3,570.313,0.3086771,28.7164,0.483486,81.43943,5.34282,29.305489328987097,8.929471955035234,0.0
SOBOL,NSGAIII,DTLZ1,3,570.313,0.7477527,28.7164,0.3988895,81.43943,5.34282,24.349885424768996,5.413591961102424,0.0
SOBOL,NSGAIII,DTLZ1,3,590.5731,0.1617706,152.2401,0.8636714,174.1312,8.838412,33.86106855982139,10.056084252237124,0.0
SOBOL,NSGAIII,DTLZ1,3,590.5731,0.3697108,50.12045,0.7333494,129.1978,6.584133,28.639315220429175,10.439809430597412,0.0
SOBOL,NSGAIII,DTLZ1,3,605.1664,0.2205323,81.89431,0.7925324,131.433,5.591633,31.188438805152213,12.207649151954175,0.0
SOBOL,NSGAIII,DTLZ1,3,605.1664,0.3321246,121.8581,0.3696595,111.6029,8.517897,30.275399960915525,9.489850548062904,0.0
SOBOL,NSGAIII,DTLZ1,3,617.4619,0.8801171,137.9151,0.5945495,184.3314,8.89334,24.86227864240109,7.418103587022238,0.0
SOBOL,NSGAIII,DTLZ1,3,617.4619,0.8801171,169.6674,0.5148168,184.3314,8.89334,24.84774837431945,6.860197562713091,0.0
SOBOL,NSGAIII,DTLZ1,3,617.4619,0.8801171,169.6674,0.5945495,184.3314,3.259175,23.582225649486205,7.8329231730671465,0.0
SOBOL,NSGAIII,DTLZ1,3,617.4619,0.8801171,169.6674,0.5945495,184.3314,8.89334,25.223183392697358,8.555068627633212,0.0
SOBOL,NSGAIII,DTLZ1,3,617.4619,0.8801171,169.6674,0.5945495,58.02636,8.89334,25.185699897434674,6.817293981592217,0.0
SOBOL,NSGAIII,DTLZ1,3,617.4619,0.9123481,169.6674,0.5945495,184.3314,8.89334,24.985123784870545,8.09380933015082,0.0
SOBOL,NSGAIII,DTLZ1,3,641.1828,0.2320391,72.45233,0.6617167,44.22472,8.067234,31.39209217466031,9.919280868679712,0.0
SOBOL,NSGAIII,DTLZ1,3,641.1828,0.741287,72.45233,0.6350829,44.22472,8.067234,26.873133458962418,11.137603277905287,0.0
SOBOL,NSGAIII,DTLZ1,3,641.1828,0.741287,72.45233,0.6617167,44.22472,5.166135,25.979162285077425,7.573256169567416,0.0
SOBOL,NSGAIII,DTLZ1,3,641.1828,0.741287,72.45233,0.6617167,44.22472,8.067234,26.388236644449837,9.606666146672517,0.0
SOBOL,NSGAIII,DTLZ1,3,641.1828,0.741287,72.45233,0.6617167,64.41504,8.067234,26.41077154475034,8.619161488424922,0.0
SOBOL,NSGAIII,DTLZ1,3,641.1828,0.741287,92.04537,0.6617167,44.22472,8.067234,26.237838639441073,9.54352662065085,0.0
SOBOL,NSGAIII,DTLZ1,3,65.92539,0.4479963,113.3569,0.921233,25.47583,6.12115,7.667885164522306,3.9809047275473413,0.0
SOBOL,NSGAIII,DTLZ1,3,65.92539,0.6451739,103.1165,0.3795041,30.47583,8.415665,6.247683959199791,3.515894448856778,0.0
SOBOL,NSGAIII,DTLZ1,3,650.0551,0.282892,65.24468,0.8255225,51.4655,4.339963,29.722269256098464,10.214684975193803,0.0
SOBOL,NSGAIII,DTLZ1,3,650.0551,0.7937362,140.4278,0.8255225,51.4655,4.339963,25.96956382652501,7.06590218214534,0.0
SOBOL,NSGAIII,DTLZ1,3,650.0551,0.7937362,65.24468,0.6757607,51.4655,4.339963,25.638998705818647,8.730316290177896,0.0
SOBOL,NSGAIII,DTLZ1,3,650.0551,0.7937362,65.24468,0.8255225,112.2481,4.339963,25.589229728559683,6.206146775484228,0.0
SOBOL,NSGAIII,DTLZ1,3,650.0551,0.7937362,65.24468,0.8255225,51.4655,4.339963,25.599358357562867,5.065983274071917,0.0
SOBOL,NSGAIII,DTLZ1,3,650.0551,0.7937362,65.24468,0.8255225,51.4655,8.152443,26.358044405551492,9.380817075771958,0.0
SOBOL,NSGAIII,DTLZ1,3,677.3381,0.8801171,169.6674,0.5945495,184.3314,8.89334,25.811491821564832,7.188512073139673,0.0
SOBOL,NSGAIII,DTLZ1,3,677.3381,0.9123481,137.9151,0.5148168,58.02636,3.259175,24.55832407764442,6.90187519534634,0.0
SOBOL,NSGAIII,DTLZ1,3,700.4519,0.3824086,157.5552,0.7244958,65.79696,6.400994,29.140235845420044,9.501414767384937,0.0
SOBOL,NSGAIII,DTLZ1,3,700.4519,0.661691,147.4349,0.3029682,162.1876,2.10901,25.519223971564816,8.093655205433024,0.0
SOBOL,NSGAIII,DTLZ1,3,704.4909,0.2062902,67.67639,0.7078326,137.3491,6.272857,32.75834677366332,10.855291300806822,0.0
SOBOL,NSGAIII,DTLZ1,3,704.4909,0.8389704,10.51936,0.7078326,137.3491,6.272857,26.519618679833606,8.652422349645812,0.0
SOBOL,NSGAIII,DTLZ1,3,704.4909,0.8389704,67.67639,0.197157,137.3491,6.272857,26.520092452622034,8.64792272184757,0.0
SOBOL,NSGAIII,DTLZ1,3,704.4909,0.8389704,67.67639,0.7078326,137.3491,3.79314,26.329650807893568,6.847768880394731,0.0
SOBOL,NSGAIII,DTLZ1,3,704.4909,0.8389704,67.67639,0.7078326,137.3491,6.272857,26.500593704339575,9.714222165945236,0.0
SOBOL,NSGAIII,DTLZ1,3,704.4909,0.8389704,67.67639,0.7078326,87.6972,6.272857,26.701580051255295,9.069244820962076,0.0
SOBOL,NSGAIII,DTLZ1,3,734.936,0.1077626,100.2197,0.4657616,194.3606,2.744424,34.12585475324457,12.761295956494129,0.0
SOBOL,NSGAIII,DTLZ1,3,734.936,0.720519,74.95172,0.1286375,11.90647,3.070572,26.871973858179864,7.876434774038654,0.0
SOBOL,NSGAIII,DTLZ1,3,749.7198,0.4544519,52.06678,0.3140708,95.68088,9.254105,30.332139140681498,11.307735916838016,0.0
SOBOL,NSGAIII,DTLZ1,3,749.7198,0.6968307,23.97422,0.251898,61.69658,5.063349,28.166557986603447,8.040704392138442,0.0
SOBOL,NSGAIII,DTLZ1,3,758.1738,0.5154062,189.6101,0.9402706,133.9294,5.715937,29.37571982695119,9.711056771416185,0.0
SOBOL,NSGAIII,DTLZ1,3,758.1738,0.5154062,61.05507,0.9031519,133.9294,5.715937,29.75162821415584,9.588110914255044,0.0
SOBOL,NSGAIII,DTLZ1,3,758.1738,0.5154062,61.05507,0.9402706,115.986,5.715937,29.317833088020418,11.186702726873804,0.0
SOBOL,NSGAIII,DTLZ1,3,758.1738,0.5154062,61.05507,0.9402706,133.9294,5.715937,28.998924210109536,11.15009733398856,0.0
SOBOL,NSGAIII,DTLZ1,3,758.1738,0.5154062,61.05507,0.9402706,133.9294,7.966376,29.740883142623755,11.108445037641227,0.0
SOBOL,NSGAIII,DTLZ1,3,758.1738,0.5587716,61.05507,0.9402706,133.9294,5.715937,28.998561255876687,10.433397857890007,0.0
SOBOL,NSGAIII,DTLZ1,3,784.3262,0.5255693,57.71022,0.8167237,52.97941,7.182045,30.412814610289868,10.136206284231886,0.0
SOBOL,NSGAIII,DTLZ1,3,784.3262,0.5870647,163.0449,0.9195248,93.4929,7.765384,29.73505999656635,9.260509581461793,0.0
SOBOL,NSGAIII,DTLZ1,3,797.5103,0.4338247,124.3118,0.5196101,2.227483,3.291808,29.6340219727165,10.013227288832292,0.0
SOBOL,NSGAIII,DTLZ1,3,797.5103,0.4338247,124.3118,0.5196101,47.05637,3.291808,30.048488811260178,13.087615874188044,0.0
SOBOL,NSGAIII,DTLZ1,3,797.5103,0.4338247,124.3118,0.5196101,47.05637,9.379765,30.64266401264823,9.672664743678927,0.0
